Date,Close
04/20/2011,1330.359985
04/21/2011,1337.380005
04/25/2011,1335.25
04/26/2011,1347.23999
04/27/2011,1355.660034
04/28/2011,1360.47998
04/29/2011,1363.609985
05/02/2011,1361.219971
05/03/2011,1356.619995
05/04/2011,1347.319946
05/05/2011,1335.099976
05/06/2011,1340.199951
05/09/2011,1346.290039
05/10/2011,1357.160034
05/11/2011,1342.079956
05/12/2011,1348.650024
05/13/2011,1337.77002
05/16/2011,1329.469971
05/17/2011,1328.97998
05/18/2011,1340.680054
05/19/2011,1343.599976
05/20/2011,1333.27002
05/23/2011,1317.369995
05/24/2011,1316.280029
05/25/2011,1320.469971
05/26/2011,1325.689941
05/27/2011,1331.099976
05/31/2011,1345.199951
06/01/2011,1314.550049
06/02/2011,1312.939941
06/03/2011,1300.160034
06/06/2011,1286.170044
06/07/2011,1284.939941
06/08/2011,1279.560059
06/09/2011,1289
06/10/2011,1270.97998
06/13/2011,1271.829956
06/14/2011,1287.869995
06/15/2011,1265.420044
06/16/2011,1267.640015
06/17/2011,1271.5
06/20/2011,1278.359985
06/21/2011,1295.52002
06/22/2011,1287.140015
06/23/2011,1283.5
06/24/2011,1268.449951
06/27/2011,1280.099976
06/28/2011,1296.670044
06/29/2011,1307.410034
06/30/2011,1320.640015
07/01/2011,1339.670044
07/05/2011,1337.880005
07/06/2011,1339.219971
07/07/2011,1353.219971
07/08/2011,1343.800049
07/11/2011,1319.48999
07/12/2011,1313.640015
07/13/2011,1317.719971
07/14/2011,1308.869995
07/15/2011,1316.140015
07/18/2011,1305.439941
07/19/2011,1326.72998
07/20/2011,1325.839966
07/21/2011,1343.800049
07/22/2011,1345.02002
07/25/2011,1337.430054
07/26/2011,1331.939941
07/27/2011,1304.890015
07/28/2011,1300.670044
07/29/2011,1292.280029
08/01/2011,1286.939941
08/02/2011,1254.050049
08/03/2011,1260.339966
08/04/2011,1200.069946
08/05/2011,1199.380005
08/08/2011,1119.459961
08/09/2011,1172.530029
08/10/2011,1120.76001
08/11/2011,1172.640015
08/12/2011,1178.810059
08/15/2011,1204.48999
08/16/2011,1192.76001
08/17/2011,1193.890015
08/18/2011,1140.650024
08/19/2011,1123.530029
08/22/2011,1123.819946
08/23/2011,1162.349976
08/24/2011,1177.599976
08/25/2011,1159.27002
08/26/2011,1176.800049
08/29/2011,1210.079956
08/30/2011,1212.920044
08/31/2011,1218.890015
09/01/2011,1204.420044
09/02/2011,1173.969971
09/06/2011,1165.23999
09/07/2011,1198.619995
09/08/2011,1185.900024
09/09/2011,1154.22998
09/12/2011,1162.27002
09/13/2011,1172.869995
09/14/2011,1188.680054
09/15/2011,1209.109985
09/16/2011,1216.01001
09/19/2011,1204.089966
09/20/2011,1202.089966
09/21/2011,1166.76001
09/22/2011,1129.560059
09/23/2011,1136.430054
09/26/2011,1162.949951
09/27/2011,1175.380005
09/28/2011,1151.060059
09/29/2011,1160.400024
09/30/2011,1131.420044
10/03/2011,1099.22998
10/04/2011,1123.949951
10/05/2011,1144.030029
10/06/2011,1164.969971
10/07/2011,1155.459961
10/10/2011,1194.890015
10/11/2011,1195.540039
10/12/2011,1207.25
10/13/2011,1203.660034
10/14/2011,1224.579956
10/17/2011,1200.859985
10/18/2011,1225.380005
10/19/2011,1209.880005
10/20/2011,1215.390015
10/21/2011,1238.25
10/24/2011,1254.189941
10/25/2011,1229.050049
10/26/2011,1242
10/27/2011,1284.589966
10/28/2011,1285.089966
10/31/2011,1253.300049
11/01/2011,1218.280029
11/02/2011,1237.900024
11/03/2011,1261.150024
11/04/2011,1253.22998
11/07/2011,1261.119995
11/08/2011,1275.920044
11/09/2011,1229.099976
11/10/2011,1239.699951
11/11/2011,1263.849976
11/14/2011,1251.780029
11/15/2011,1257.810059
11/16/2011,1236.910034
11/17/2011,1216.130005
11/18/2011,1215.650024
11/21/2011,1192.97998
11/22/2011,1188.040039
11/23/2011,1161.790039
11/25/2011,1158.670044
11/28/2011,1192.550049
11/29/2011,1195.189941
11/30/2011,1246.959961
12/01/2011,1244.579956
12/02/2011,1244.280029
12/05/2011,1257.079956
12/06/2011,1258.469971
12/07/2011,1261.01001
12/08/2011,1234.349976
12/09/2011,1255.189941
12/12/2011,1236.469971
12/13/2011,1225.72998
12/14/2011,1211.819946
12/15/2011,1215.75
12/16/2011,1219.660034
12/19/2011,1205.349976
12/20/2011,1241.300049
12/21/2011,1243.719971
12/22/2011,1254
12/23/2011,1265.329956
12/27/2011,1265.430054
12/28/2011,1249.640015
12/29/2011,1263.02002
12/30/2011,1257.599976
01/03/2012,1277.060059
01/04/2012,1277.300049
01/05/2012,1281.060059
01/06/2012,1277.810059
01/09/2012,1280.699951
01/10/2012,1292.079956
01/11/2012,1292.47998
01/12/2012,1295.5
01/13/2012,1289.089966
01/17/2012,1293.670044
01/18/2012,1308.040039
01/19/2012,1314.5
01/20/2012,1315.380005
01/23/2012,1316
01/24/2012,1314.650024
01/25/2012,1326.060059
01/26/2012,1318.430054
01/27/2012,1316.329956
01/30/2012,1313.01001
01/31/2012,1312.410034
02/01/2012,1324.089966
02/02/2012,1325.540039
02/03/2012,1344.900024
02/06/2012,1344.329956
02/07/2012,1347.050049
02/08/2012,1349.959961
02/09/2012,1351.949951
02/10/2012,1342.640015
02/13/2012,1351.77002
02/14/2012,1350.5
02/15/2012,1343.22998
02/16/2012,1358.040039
02/17/2012,1361.22998
02/21/2012,1362.209961
02/22/2012,1357.660034
02/23/2012,1363.459961
02/24/2012,1365.73999
02/27/2012,1367.589966
02/28/2012,1372.180054
02/29/2012,1365.680054
03/01/2012,1374.089966
03/02/2012,1369.630005
03/05/2012,1364.329956
03/06/2012,1343.359985
03/07/2012,1352.630005
03/08/2012,1365.910034
03/09/2012,1370.869995
03/12/2012,1371.089966
03/13/2012,1395.949951
03/14/2012,1394.280029
03/15/2012,1402.599976
03/16/2012,1404.170044
03/19/2012,1409.75
03/20/2012,1405.52002
03/21/2012,1402.890015
03/22/2012,1392.780029
03/23/2012,1397.109985
03/26/2012,1416.51001
03/27/2012,1412.52002
03/28/2012,1405.540039
03/29/2012,1403.280029
03/30/2012,1408.469971
04/02/2012,1419.040039
04/03/2012,1413.380005
04/04/2012,1398.959961
04/05/2012,1398.079956
04/09/2012,1382.199951
04/10/2012,1358.589966
04/11/2012,1368.709961
04/12/2012,1387.569946
04/13/2012,1370.26001
04/16/2012,1369.569946
04/17/2012,1390.780029
04/18/2012,1385.140015
04/19/2012,1376.920044
04/20/2012,1378.530029
04/23/2012,1366.939941
04/24/2012,1371.969971
04/25/2012,1390.689941
04/26/2012,1399.97998
04/27/2012,1403.359985
04/30/2012,1397.910034
05/01/2012,1405.819946
05/02/2012,1402.310059
05/03/2012,1391.569946
05/04/2012,1369.099976
05/07/2012,1369.579956
05/08/2012,1363.719971
05/09/2012,1354.579956
05/10/2012,1357.98999
05/11/2012,1353.390015
05/14/2012,1338.349976
05/15/2012,1330.660034
05/16/2012,1324.800049
05/17/2012,1304.859985
05/18/2012,1295.219971
05/21/2012,1315.98999
05/22/2012,1316.630005
05/23/2012,1318.859985
05/24/2012,1320.680054
05/25/2012,1317.819946
05/29/2012,1332.420044
05/30/2012,1313.319946
05/31/2012,1310.329956
06/01/2012,1278.040039
06/04/2012,1278.180054
06/05/2012,1285.5
06/06/2012,1315.130005
06/07/2012,1314.98999
06/08/2012,1325.660034
06/11/2012,1308.930054
06/12/2012,1324.180054
06/13/2012,1314.880005
06/14/2012,1329.099976
06/15/2012,1342.839966
06/18/2012,1344.780029
06/19/2012,1357.97998
06/20/2012,1355.689941
06/21/2012,1325.51001
06/22/2012,1335.02002
06/25/2012,1313.719971
06/26/2012,1319.98999
06/27/2012,1331.849976
06/28/2012,1329.040039
06/29/2012,1362.160034
07/02/2012,1365.51001
07/03/2012,1374.02002
07/05/2012,1367.579956
07/06/2012,1354.680054
07/09/2012,1352.459961
07/10/2012,1341.469971
07/11/2012,1341.449951
07/12/2012,1334.76001
07/13/2012,1356.780029
07/16/2012,1353.640015
07/17/2012,1363.670044
07/18/2012,1372.780029
07/19/2012,1376.51001
07/20/2012,1362.660034
07/23/2012,1350.52002
07/24/2012,1338.310059
07/25/2012,1337.890015
07/26/2012,1360.02002
07/27/2012,1385.969971
07/30/2012,1385.300049
07/31/2012,1379.319946
08/01/2012,1375.319946
08/02/2012,1365
08/03/2012,1390.98999
08/06/2012,1394.22998
08/07/2012,1401.349976
08/08/2012,1402.219971
08/09/2012,1402.800049
08/10/2012,1405.869995
08/13/2012,1404.109985
08/14/2012,1403.930054
08/15/2012,1405.530029
08/16/2012,1415.51001
08/17/2012,1418.160034
08/20/2012,1418.130005
08/21/2012,1413.170044
08/22/2012,1413.48999
08/23/2012,1402.079956
08/24/2012,1411.130005
08/27/2012,1410.439941
08/28/2012,1409.300049
08/29/2012,1410.48999
08/30/2012,1399.47998
08/31/2012,1406.579956
09/04/2012,1404.939941
09/05/2012,1403.439941
09/06/2012,1432.119995
09/07/2012,1437.920044
09/10/2012,1429.079956
09/11/2012,1433.560059
09/12/2012,1436.560059
09/13/2012,1459.98999
09/14/2012,1465.77002
09/17/2012,1461.189941
09/18/2012,1459.319946
09/19/2012,1461.050049
09/20/2012,1460.26001
09/21/2012,1460.150024
09/24/2012,1456.890015
09/25/2012,1441.589966
09/26/2012,1433.319946
09/27/2012,1447.150024
09/28/2012,1440.670044
10/01/2012,1444.48999
10/02/2012,1445.75
10/03/2012,1450.98999
10/04/2012,1461.400024
10/05/2012,1460.930054
10/08/2012,1455.880005
10/09/2012,1441.47998
10/10/2012,1432.560059
10/11/2012,1432.839966
10/12/2012,1428.589966
10/15/2012,1440.130005
10/16/2012,1454.920044
10/17/2012,1460.910034
10/18/2012,1457.339966
10/19/2012,1433.189941
10/22/2012,1433.819946
10/23/2012,1413.109985
10/24/2012,1408.75
10/25/2012,1412.969971
10/26/2012,1411.939941
10/31/2012,1412.160034
11/01/2012,1427.589966
11/02/2012,1414.199951
11/05/2012,1417.26001
11/06/2012,1428.390015
11/07/2012,1394.530029
11/08/2012,1377.51001
11/09/2012,1379.849976
11/12/2012,1380.030029
11/13/2012,1374.530029
11/14/2012,1355.48999
11/15/2012,1353.329956
11/16/2012,1359.880005
11/19/2012,1386.890015
11/20/2012,1387.810059
11/21/2012,1391.030029
11/23/2012,1409.150024
11/26/2012,1406.290039
11/27/2012,1398.939941
11/28/2012,1409.930054
11/29/2012,1415.949951
11/30/2012,1416.180054
12/03/2012,1409.459961
12/04/2012,1407.050049
12/05/2012,1409.280029
12/06/2012,1413.939941
12/07/2012,1418.069946
12/10/2012,1418.550049
12/11/2012,1427.839966
12/12/2012,1428.47998
12/13/2012,1419.449951
12/14/2012,1413.579956
12/17/2012,1430.359985
12/18/2012,1446.790039
12/19/2012,1435.810059
12/20/2012,1443.689941
12/21/2012,1430.150024
12/24/2012,1426.660034
12/26/2012,1419.829956
12/27/2012,1418.099976
12/28/2012,1402.430054
12/31/2012,1426.189941
01/02/2013,1462.420044
01/03/2013,1459.369995
01/04/2013,1466.469971
01/07/2013,1461.890015
01/08/2013,1457.150024
01/09/2013,1461.02002
01/10/2013,1472.119995
01/11/2013,1472.050049
01/14/2013,1470.680054
01/15/2013,1472.339966
01/16/2013,1472.630005
01/17/2013,1480.939941
01/18/2013,1485.97998
01/22/2013,1492.560059
01/23/2013,1494.810059
01/24/2013,1494.819946
01/25/2013,1502.959961
01/28/2013,1500.180054
01/29/2013,1507.839966
01/30/2013,1501.959961
01/31/2013,1498.109985
02/01/2013,1513.170044
02/04/2013,1495.709961
02/05/2013,1511.290039
02/06/2013,1512.119995
02/07/2013,1509.390015
02/08/2013,1517.930054
02/11/2013,1517.01001
02/12/2013,1519.430054
02/13/2013,1520.329956
02/14/2013,1521.380005
02/15/2013,1519.790039
02/19/2013,1530.939941
02/20/2013,1511.949951
02/21/2013,1502.420044
02/22/2013,1515.599976
02/25/2013,1487.849976
02/26/2013,1496.939941
02/27/2013,1515.98999
02/28/2013,1514.680054
03/01/2013,1518.199951
03/04/2013,1525.199951
03/05/2013,1539.790039
03/06/2013,1541.459961
03/07/2013,1544.26001
03/08/2013,1551.180054
03/11/2013,1556.219971
03/12/2013,1552.47998
03/13/2013,1554.52002
03/14/2013,1563.22998
03/15/2013,1560.699951
03/18/2013,1552.099976
03/19/2013,1548.339966
03/20/2013,1558.709961
03/21/2013,1545.800049
03/22/2013,1556.890015
03/25/2013,1551.689941
03/26/2013,1563.77002
03/27/2013,1562.849976
03/28/2013,1569.189941
04/01/2013,1562.170044
04/02/2013,1570.25
04/03/2013,1553.689941
04/04/2013,1559.97998
04/05/2013,1553.280029
04/08/2013,1563.069946
04/09/2013,1568.609985
04/10/2013,1587.72998
04/11/2013,1593.369995
04/12/2013,1588.849976
04/15/2013,1552.359985
04/16/2013,1574.569946
04/17/2013,1552.01001
04/18/2013,1541.609985
04/19/2013,1555.25
04/22/2013,1562.5
04/23/2013,1578.780029
04/24/2013,1578.790039
04/25/2013,1585.160034
04/26/2013,1582.23999
04/29/2013,1593.609985
04/30/2013,1597.569946
05/01/2013,1582.699951
05/02/2013,1597.589966
05/03/2013,1614.420044
05/06/2013,1617.5
05/07/2013,1625.959961
05/08/2013,1632.689941
05/09/2013,1626.670044
05/10/2013,1633.699951
05/13/2013,1633.77002
05/14/2013,1650.339966
05/15/2013,1658.780029
05/16/2013,1650.469971
05/17/2013,1667.469971
05/20/2013,1666.290039
05/21/2013,1669.160034
05/22/2013,1655.349976
05/23/2013,1650.51001
05/24/2013,1649.599976
05/28/2013,1660.060059
05/29/2013,1648.359985
05/30/2013,1654.410034
05/31/2013,1630.73999
06/03/2013,1640.420044
06/04/2013,1631.380005
06/05/2013,1608.900024
06/06/2013,1622.560059
06/07/2013,1643.380005
06/10/2013,1642.810059
06/11/2013,1626.130005
06/12/2013,1612.52002
06/13/2013,1636.359985
06/14/2013,1626.72998
06/17/2013,1639.040039
06/18/2013,1651.810059
06/19/2013,1628.930054
06/20/2013,1588.189941
06/21/2013,1592.430054
06/24/2013,1573.089966
06/25/2013,1588.030029
06/26/2013,1603.26001
06/27/2013,1613.199951
06/28/2013,1606.280029
07/01/2013,1614.959961
07/02/2013,1614.079956
07/03/2013,1615.410034
07/05/2013,1631.890015
07/08/2013,1640.459961
07/09/2013,1652.319946
07/10/2013,1652.619995
07/11/2013,1675.02002
07/12/2013,1680.189941
07/15/2013,1682.5
07/16/2013,1676.26001
07/17/2013,1680.910034
07/18/2013,1689.369995
07/19/2013,1692.089966
07/22/2013,1695.530029
07/23/2013,1692.390015
07/24/2013,1685.939941
07/25/2013,1690.25
07/26/2013,1691.650024
07/29/2013,1685.329956
07/30/2013,1685.959961
07/31/2013,1685.72998
08/01/2013,1706.869995
08/02/2013,1709.670044
08/05/2013,1707.140015
08/06/2013,1697.369995
08/07/2013,1690.910034
08/08/2013,1697.47998
08/09/2013,1691.420044
08/12/2013,1689.469971
08/13/2013,1694.160034
08/14/2013,1685.390015
08/15/2013,1661.319946
08/16/2013,1655.829956
08/19/2013,1646.060059
08/20/2013,1652.349976
08/21/2013,1642.800049
08/22/2013,1656.959961
08/23/2013,1663.5
08/26/2013,1656.780029
08/27/2013,1630.47998
08/28/2013,1634.959961
08/29/2013,1638.170044
08/30/2013,1632.969971
09/03/2013,1639.77002
09/04/2013,1653.079956
09/05/2013,1655.079956
09/06/2013,1655.170044
09/09/2013,1671.709961
09/10/2013,1683.98999
09/11/2013,1689.130005
09/12/2013,1683.420044
09/13/2013,1687.98999
09/16/2013,1697.599976
09/17/2013,1704.76001
09/18/2013,1725.52002
09/19/2013,1722.339966
09/20/2013,1709.910034
09/23/2013,1701.839966
09/24/2013,1697.420044
09/25/2013,1692.77002
09/26/2013,1698.670044
09/27/2013,1691.75
09/30/2013,1681.550049
10/01/2013,1695
10/02/2013,1693.869995
10/03/2013,1678.660034
10/04/2013,1690.5
10/07/2013,1676.119995
10/08/2013,1655.449951
10/09/2013,1656.400024
10/10/2013,1692.560059
10/11/2013,1703.199951
10/14/2013,1710.140015
10/15/2013,1698.060059
10/16/2013,1721.540039
10/17/2013,1733.150024
10/18/2013,1744.5
10/21/2013,1744.660034
10/22/2013,1754.670044
10/23/2013,1746.380005
10/24/2013,1752.069946
10/25/2013,1759.77002
10/28/2013,1762.109985
10/29/2013,1771.949951
10/30/2013,1763.310059
10/31/2013,1756.540039
11/01/2013,1761.640015
11/04/2013,1767.930054
11/05/2013,1762.969971
11/06/2013,1770.48999
11/07/2013,1747.150024
11/08/2013,1770.609985
11/11/2013,1771.890015
11/12/2013,1767.689941
11/13/2013,1782
11/14/2013,1790.619995
11/15/2013,1798.180054
11/18/2013,1791.530029
11/19/2013,1787.869995
11/20/2013,1781.369995
11/21/2013,1795.849976
11/22/2013,1804.76001
11/25/2013,1802.47998
11/26/2013,1802.75
11/27/2013,1807.22998
11/29/2013,1805.810059
12/02/2013,1800.900024
12/03/2013,1795.150024
12/04/2013,1792.810059
12/05/2013,1785.030029
12/06/2013,1805.089966
12/09/2013,1808.369995
12/10/2013,1802.619995
12/11/2013,1782.219971
12/12/2013,1775.5
12/13/2013,1775.319946
12/16/2013,1786.540039
12/17/2013,1781
12/18/2013,1810.650024
12/19/2013,1809.599976
12/20/2013,1818.319946
12/23/2013,1827.98999
12/24/2013,1833.319946
12/26/2013,1842.02002
12/27/2013,1841.400024
12/30/2013,1841.069946
12/31/2013,1848.359985
01/02/2014,1831.97998
01/03/2014,1831.369995
01/06/2014,1826.77002
01/07/2014,1837.880005
01/08/2014,1837.48999
01/09/2014,1838.130005
01/10/2014,1842.369995
01/13/2014,1819.199951
01/14/2014,1838.880005
01/15/2014,1848.380005
01/16/2014,1845.890015
01/17/2014,1838.699951
01/21/2014,1843.800049
01/22/2014,1844.859985
01/23/2014,1828.459961
01/24/2014,1790.290039
01/27/2014,1781.560059
01/28/2014,1792.5
01/29/2014,1774.199951
01/30/2014,1794.189941
01/31/2014,1782.589966
02/03/2014,1741.890015
02/04/2014,1755.199951
02/05/2014,1751.640015
02/06/2014,1773.430054
02/07/2014,1797.02002
02/10/2014,1799.839966
02/11/2014,1819.75
02/12/2014,1819.26001
02/13/2014,1829.829956
02/14/2014,1838.630005
02/18/2014,1840.76001
02/19/2014,1828.75
02/20/2014,1839.780029
02/21/2014,1836.25
02/24/2014,1847.609985
02/25/2014,1845.119995
02/26/2014,1845.160034
02/27/2014,1854.290039
02/28/2014,1859.449951
03/03/2014,1845.72998
03/04/2014,1873.910034
03/05/2014,1873.810059
03/06/2014,1877.030029
03/07/2014,1878.040039
03/10/2014,1877.170044
03/11/2014,1867.630005
03/12/2014,1868.199951
03/13/2014,1846.339966
03/14/2014,1841.130005
03/17/2014,1858.829956
03/18/2014,1872.25
03/19/2014,1860.77002
03/20/2014,1872.01001
03/21/2014,1866.52002
03/24/2014,1857.439941
03/25/2014,1865.619995
03/26/2014,1852.560059
03/27/2014,1849.040039
03/28/2014,1857.619995
03/31/2014,1872.339966
04/01/2014,1885.52002
04/02/2014,1890.900024
04/03/2014,1888.77002
04/04/2014,1865.089966
04/07/2014,1845.040039
04/08/2014,1851.959961
04/09/2014,1872.180054
04/10/2014,1833.079956
04/11/2014,1815.689941
04/14/2014,1830.609985
04/15/2014,1842.97998
04/16/2014,1862.310059
04/17/2014,1864.849976
04/21/2014,1871.890015
04/22/2014,1879.550049
04/23/2014,1875.390015
04/24/2014,1878.609985
04/25/2014,1863.400024
04/28/2014,1869.430054
04/29/2014,1878.329956
04/30/2014,1883.949951
05/01/2014,1883.680054
05/02/2014,1881.140015
05/05/2014,1884.660034
05/06/2014,1867.719971
05/07/2014,1878.209961
05/08/2014,1875.630005
05/09/2014,1878.47998
05/12/2014,1896.650024
05/13/2014,1897.449951
05/14/2014,1888.530029
05/15/2014,1870.849976
05/16/2014,1877.859985
05/19/2014,1885.079956
05/20/2014,1872.829956
05/21/2014,1888.030029
05/22/2014,1892.48999
05/23/2014,1900.530029
05/27/2014,1911.910034
05/28/2014,1909.780029
05/29/2014,1920.030029
05/30/2014,1923.569946
06/02/2014,1924.969971
06/03/2014,1924.23999
06/04/2014,1927.880005
06/05/2014,1940.459961
06/06/2014,1949.439941
06/09/2014,1951.27002
06/10/2014,1950.790039
06/11/2014,1943.890015
06/12/2014,1930.109985
06/13/2014,1936.160034
06/16/2014,1937.780029
06/17/2014,1941.98999
06/18/2014,1956.97998
06/19/2014,1959.47998
06/20/2014,1962.869995
06/23/2014,1962.609985
06/24/2014,1949.97998
06/25/2014,1959.530029
06/26/2014,1957.219971
06/27/2014,1960.959961
06/30/2014,1960.22998
07/01/2014,1973.319946
07/02/2014,1974.619995
07/03/2014,1985.439941
07/07/2014,1977.650024
07/08/2014,1963.709961
07/09/2014,1972.829956
07/10/2014,1964.680054
07/11/2014,1967.569946
07/14/2014,1977.099976
07/15/2014,1973.280029
07/16/2014,1981.569946
07/17/2014,1958.119995
07/18/2014,1978.219971
07/21/2014,1973.630005
07/22/2014,1983.530029
07/23/2014,1987.01001
07/24/2014,1987.97998
07/25/2014,1978.339966
07/28/2014,1978.910034
07/29/2014,1969.949951
07/30/2014,1970.069946
07/31/2014,1930.670044
08/01/2014,1925.150024
08/04/2014,1938.98999
08/05/2014,1920.209961
08/06/2014,1920.23999
08/07/2014,1909.569946
08/08/2014,1931.589966
08/11/2014,1936.920044
08/12/2014,1933.75
08/13/2014,1946.719971
08/14/2014,1955.180054
08/15/2014,1955.060059
08/18/2014,1971.73999
08/19/2014,1981.599976
08/20/2014,1986.51001
08/21/2014,1992.369995
08/22/2014,1988.400024
08/25/2014,1997.920044
08/26/2014,2000.02002
08/27/2014,2000.119995
08/28/2014,1996.73999
08/29/2014,2003.369995
09/02/2014,2002.280029
09/03/2014,2000.719971
09/04/2014,1997.650024
09/05/2014,2007.709961
09/08/2014,2001.540039
09/09/2014,1988.439941
09/10/2014,1995.689941
09/11/2014,1997.449951
09/12/2014,1985.540039
09/15/2014,1984.130005
09/16/2014,1998.97998
09/17/2014,2001.569946
09/18/2014,2011.359985
09/19/2014,2010.400024
09/22/2014,1994.290039
09/23/2014,1982.77002
09/24/2014,1998.300049
09/25/2014,1965.98999
09/26/2014,1982.849976
09/29/2014,1977.800049
09/30/2014,1972.290039
10/01/2014,1946.160034
10/02/2014,1946.170044
10/03/2014,1967.900024
10/06/2014,1964.819946
10/07/2014,1935.099976
10/08/2014,1968.890015
10/09/2014,1928.209961
10/10/2014,1906.130005
10/13/2014,1874.73999
10/14/2014,1877.699951
10/15/2014,1862.48999
10/16/2014,1862.76001
10/17/2014,1886.76001
10/20/2014,1904.01001
10/21/2014,1941.280029
10/22/2014,1927.109985
10/23/2014,1950.819946
10/24/2014,1964.579956
10/27/2014,1961.630005
10/28/2014,1985.050049
10/29/2014,1982.300049
10/30/2014,1994.650024
10/31/2014,2018.050049
11/03/2014,2017.810059
11/04/2014,2012.099976
11/05/2014,2023.569946
11/06/2014,2031.209961
11/07/2014,2031.920044
11/10/2014,2038.26001
11/11/2014,2039.680054
11/12/2014,2038.25
11/13/2014,2039.329956
11/14/2014,2039.819946
11/17/2014,2041.319946
11/18/2014,2051.800049
11/19/2014,2048.719971
11/20/2014,2052.75
11/21/2014,2063.5
11/24/2014,2069.409912
11/25/2014,2067.030029
11/26/2014,2072.830078
11/28/2014,2067.560059
12/01/2014,2053.439941
12/02/2014,2066.550049
12/03/2014,2074.330078
12/04/2014,2071.919922
12/05/2014,2075.370117
12/08/2014,2060.310059
12/09/2014,2059.820068
12/10/2014,2026.140015
12/11/2014,2035.329956
12/12/2014,2002.329956
12/15/2014,1989.630005
12/16/2014,1972.73999
12/17/2014,2012.890015
12/18/2014,2061.22998
12/19/2014,2070.649902
12/22/2014,2078.540039
12/23/2014,2082.169922
12/24/2014,2081.879883
12/26/2014,2088.77002
12/29/2014,2090.570068
12/30/2014,2080.350098
12/31/2014,2058.899902
01/02/2015,2058.199951
01/05/2015,2020.579956
01/06/2015,2002.609985
01/07/2015,2025.900024
01/08/2015,2062.139893
01/09/2015,2044.810059
01/12/2015,2028.26001
01/13/2015,2023.030029
01/14/2015,2011.27002
01/15/2015,1992.670044
01/16/2015,2019.420044
01/20/2015,2022.550049
01/21/2015,2032.119995
01/22/2015,2063.149902
01/23/2015,2051.820068
01/26/2015,2057.090088
01/27/2015,2029.550049
01/28/2015,2002.160034
01/29/2015,2021.25
01/30/2015,1994.98999
02/02/2015,2020.849976
02/03/2015,2050.030029
02/04/2015,2041.51001
02/05/2015,2062.52002
02/06/2015,2055.469971
02/09/2015,2046.73999
02/10/2015,2068.590088
02/11/2015,2068.530029
02/12/2015,2088.47998
02/13/2015,2096.98999
02/17/2015,2100.340088
02/18/2015,2099.679932
02/19/2015,2097.449951
02/20/2015,2110.300049
02/23/2015,2109.659912
02/24/2015,2115.47998
02/25/2015,2113.860107
02/26/2015,2110.73999
02/27/2015,2104.5
03/02/2015,2117.389893
03/03/2015,2107.780029
03/04/2015,2098.530029
03/05/2015,2101.040039
03/06/2015,2071.26001
03/09/2015,2079.429932
03/10/2015,2044.160034
03/11/2015,2040.23999
03/12/2015,2065.949951
03/13/2015,2053.399902
03/16/2015,2081.189941
03/17/2015,2074.280029
03/18/2015,2099.5
03/19/2015,2089.27002
03/20/2015,2108.100098
03/23/2015,2104.419922
03/24/2015,2091.5
03/25/2015,2061.050049
03/26/2015,2056.149902
03/27/2015,2061.02002
03/30/2015,2086.23999
03/31/2015,2067.889893
04/01/2015,2059.689941
04/02/2015,2066.959961
04/06/2015,2080.620117
04/07/2015,2076.330078
04/08/2015,2081.899902
04/09/2015,2091.179932
04/10/2015,2102.060059
04/13/2015,2092.429932
04/14/2015,2095.840088
04/15/2015,2106.629883
04/16/2015,2104.98999
04/17/2015,2081.179932
04/20/2015,2100.399902
04/21/2015,2097.290039
04/22/2015,2107.959961
04/23/2015,2112.929932
04/24/2015,2117.689941
04/27/2015,2108.919922
04/28/2015,2114.76001
04/29/2015,2106.850098
04/30/2015,2085.51001
05/01/2015,2108.290039
05/04/2015,2114.48999
05/05/2015,2089.459961
05/06/2015,2080.149902
05/07/2015,2088
05/08/2015,2116.100098
05/11/2015,2105.330078
05/12/2015,2099.120117
05/13/2015,2098.47998
05/14/2015,2121.100098
05/15/2015,2122.72998
05/18/2015,2129.199951
05/19/2015,2127.830078
05/20/2015,2125.850098
05/21/2015,2130.820068
05/22/2015,2126.060059
05/26/2015,2104.199951
05/27/2015,2123.47998
05/28/2015,2120.790039
05/29/2015,2107.389893
06/01/2015,2111.72998
06/02/2015,2109.600098
06/03/2015,2114.070068
06/04/2015,2095.840088
06/05/2015,2092.830078
06/08/2015,2079.280029
06/09/2015,2080.149902
06/10/2015,2105.199951
06/11/2015,2108.860107
06/12/2015,2094.110107
06/15/2015,2084.429932
06/16/2015,2096.290039
06/17/2015,2100.439941
06/18/2015,2121.23999
06/19/2015,2109.98999
06/22/2015,2122.850098
06/23/2015,2124.199951
06/24/2015,2108.580078
06/25/2015,2102.310059
06/26/2015,2101.48999
06/29/2015,2057.639893
06/30/2015,2063.110107
07/01/2015,2077.419922
07/02/2015,2076.780029
07/06/2015,2068.76001
07/07/2015,2081.340088
07/08/2015,2046.680054
07/09/2015,2051.310059
07/10/2015,2076.620117
07/13/2015,2099.600098
07/14/2015,2108.949951
07/15/2015,2107.399902
07/16/2015,2124.290039
07/17/2015,2126.639893
07/20/2015,2128.280029
07/21/2015,2119.209961
07/22/2015,2114.149902
07/23/2015,2102.149902
07/24/2015,2079.649902
07/27/2015,2067.639893
07/28/2015,2093.25
07/29/2015,2108.570068
07/30/2015,2108.629883
07/31/2015,2103.840088
08/03/2015,2098.040039
08/04/2015,2093.320068
08/05/2015,2099.840088
08/06/2015,2083.560059
